municipio,anio,vif_total,inasistencia_total,medidas_proteccion_total,alimentos_familia_total,ivf_score_bruto,ivf_score_ponderado,poblacion,ivf_tasa_100k,nivel_riesgo
SEGOVIA,2025,42,0,0,0,16.8,0.3,50000,33.6,ALTO
SESQUILE,2020,24,0,0,0,9.600000000000001,0.1,50000,19.2,MEDIO
SESQUILE,2021,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
SESQUILE,2022,24,0,0,0,9.600000000000001,0.1,50000,19.2,MEDIO
SESQUILE,2023,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
SESQUILE,2024,29,0,0,0,11.600000000000001,0.2,50000,23.2,ALTO
SESQUILE,2025,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
SEVILLA,2020,33,0,0,0,13.200000000000001,0.2,44218,29.85,ALTO
SEVILLA,2021,28,0,0,0,11.200000000000001,0.2,44218,25.33,ALTO
SEVILLA,2022,50,0,0,0,20.0,0.3,44218,45.23,ALTO
SEVILLA,2023,72,0,0,0,28.8,0.5,44218,65.13,ALTO
SEVILLA,2024,60,0,0,0,24.0,0.4,44218,54.28,ALTO
SEVILLA,2025,44,0,0,0,17.6,0.3,44218,39.8,ALTO
SIACHOQUE,2020,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
SIACHOQUE,2021,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
SIACHOQUE,2022,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
SIACHOQUE,2023,8,0,0,0,3.2,0.0,50000,6.4,BAJO
SIACHOQUE,2024,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
SIACHOQUE,2025,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
SIBATE,2020,151,0,0,0,60.400000000000006,1.0,50000,120.8,ALTO
SIBATE,2021,104,0,0,0,41.6,0.7,50000,83.2,ALTO
SIBATE,2022,116,0,0,0,46.400000000000006,0.7,50000,92.8,ALTO
SIBATE,2023,159,0,0,0,63.6,1.0,50000,127.2,ALTO
SIBATE,2024,145,0,0,0,58.0,0.9,50000,116.0,ALTO
SIBATE,2025,119,0,0,0,47.6,0.8,50000,95.2,ALTO
SIBUNDOY,2020,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
SIBUNDOY,2021,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
SIBUNDOY,2022,8,0,0,0,3.2,0.0,50000,6.4,BAJO
SIBUNDOY,2023,30,0,0,0,12.0,0.2,50000,24.0,ALTO
SIBUNDOY,2024,38,0,0,0,15.200000000000001,0.2,50000,30.4,ALTO
SIBUNDOY,2025,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
SILOS,2020,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
SILOS,2021,8,0,0,0,3.2,0.0,50000,6.4,BAJO
SILOS,2022,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
SILOS,2023,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SILOS,2024,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SILOS,2025,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
SILVANIA,2020,26,0,0,0,10.4,0.2,50000,20.8,ALTO
SILVANIA,2021,71,0,0,0,28.400000000000002,0.5,50000,56.8,ALTO
SILVANIA,2022,36,0,0,0,14.4,0.2,50000,28.8,ALTO
SILVANIA,2023,55,0,0,0,22.0,0.3,50000,44.0,ALTO
SILVANIA,2024,65,0,0,0,26.0,0.4,50000,52.0,ALTO
SILVANIA,2025,51,0,0,0,20.400000000000002,0.3,50000,40.8,ALTO
SILVIA,2020,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
SILVIA,2021,25,0,0,0,10.0,0.2,50000,20.0,ALTO
SILVIA,2022,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
SILVIA,2023,32,0,0,0,12.8,0.2,50000,25.6,ALTO
SILVIA,2024,35,0,0,0,14.0,0.2,50000,28.0,ALTO
SILVIA,2025,25,0,0,0,10.0,0.2,50000,20.0,ALTO
SIMACOTA,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SIMACOTA,2021,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
SIMACOTA,2022,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
SIMACOTA,2023,8,0,0,0,3.2,0.0,50000,6.4,BAJO
SIMACOTA,2024,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
SIMACOTA,2025,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
SIMIJACA,2020,41,0,0,0,16.400000000000002,0.3,50000,32.8,ALTO
SIMIJACA,2021,37,0,0,0,14.8,0.2,50000,29.6,ALTO
SIMIJACA,2022,25,0,0,0,10.0,0.2,50000,20.0,ALTO
SIMIJACA,2023,26,0,0,0,10.4,0.2,50000,20.8,ALTO
SIMIJACA,2024,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
SIMIJACA,2025,28,0,0,0,11.200000000000001,0.2,50000,22.4,ALTO
SIMITI,2020,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
SIMITI,2021,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SIMITI,2022,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
SIMITI,2023,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
SIMITI,2024,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
SIMITI,2025,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
SIN INFORMACION,2022,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SIN INFORMACION,2023,4,0,0,0,1.6,0.0,50000,3.2,BAJO
SIN INFORMACION,2024,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SINCELEJO,2020,43,0,0,0,17.2,0.3,50000,34.4,ALTO
SINCELEJO,2021,79,0,0,0,31.6,0.5,50000,63.2,ALTO
SINCELEJO,2022,147,0,0,0,58.800000000000004,0.9,50000,117.6,ALTO
SINCELEJO,2023,151,0,0,0,60.400000000000006,1.0,50000,120.8,ALTO
SINCELEJO,2024,155,0,0,0,62.0,1.0,50000,124.0,ALTO
SINCELEJO (CT),2020,133,0,0,0,53.2,0.8,50000,106.4,ALTO
SINCELEJO (CT),2021,309,0,0,0,123.60000000000001,2.0,50000,247.2,ALTO
SINCELEJO (CT),2022,206,0,0,0,82.4,1.3,50000,164.8,ALTO
SINCELEJO (CT),2023,226,0,0,0,90.4,1.4,50000,180.8,ALTO
SINCELEJO (CT),2024,312,0,0,0,124.80000000000001,2.0,50000,249.6,ALTO
SINCELEJO (CT),2025,301,0,0,0,120.4,1.9,50000,240.8,ALTO
SIN_DATO,2020,0,0,0,19024,5707.2,91.5,50000,11414.4,ALTO
SIN_DATO,2021,0,0,0,20784,6235.2,100.0,50000,12470.4,ALTO
SIN_DATO,2022,0,0,0,19584,5875.2,94.2,50000,11750.4,ALTO
SIN_DATO,2023,0,0,0,19941,5982.3,95.9,50000,11964.6,ALTO
SIN_DATO,2024,0,0,0,17074,5122.2,82.1,50000,10244.4,ALTO
SIN_DATO,2025,0,0,0,18243,5472.9,87.8,50000,10945.8,ALTO
SIPI,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SIPI,2025,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SITIONUEVO,2020,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
SITIONUEVO,2021,5,0,0,0,2.0,0.0,50000,4.0,BAJO
SITIONUEVO,2022,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
SITIONUEVO,2023,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
SITIONUEVO,2024,24,0,0,0,9.600000000000001,0.1,50000,19.2,MEDIO
SITIONUEVO,2025,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
SOACHA,2020,981,0,0,0,392.40000000000003,6.3,50000,784.8,ALTO
SOACHA,2021,923,0,0,0,369.20000000000005,5.9,50000,738.4,ALTO
SOACHA,2022,1245,0,0,0,498.0,8.0,50000,996.0,ALTO
SOACHA,2023,1255,0,0,0,502.0,8.0,50000,1004.0,ALTO
SOACHA,2024,1392,0,0,0,556.8000000000001,8.9,50000,1113.6,ALTO
SOACHA,2025,855,0,0,0,342.0,5.5,50000,684.0,ALTO
SOATA,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SOATA,2021,8,0,0,0,3.2,0.0,50000,6.4,BAJO
SOATA,2022,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
SOATA,2023,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SOATA,2024,22,0,0,0,8.8,0.1,50000,17.6,MEDIO
SOATA,2025,31,0,0,0,12.4,0.2,50000,24.8,ALTO
SOCHA,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SOCHA,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SOCHA,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SOCHA,2023,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SOCHA,2024,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
SOCHA,2025,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
SOCORRO,2020,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
SOCORRO,2021,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
SOCORRO,2022,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
SOCORRO,2023,29,0,0,0,11.600000000000001,0.2,50000,23.2,ALTO
SOCORRO,2024,40,0,0,0,16.0,0.3,50000,32.0,ALTO
SOCORRO,2025,69,0,0,0,27.6,0.4,50000,55.2,ALTO
SOCOTA,2020,5,0,0,0,2.0,0.0,50000,4.0,BAJO
SOCOTA,2021,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
SOCOTA,2022,4,0,0,0,1.6,0.0,50000,3.2,BAJO
SOCOTA,2023,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
SOCOTA,2024,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SOCOTA,2025,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SOGAMOSO,2020,358,0,0,0,143.20000000000002,2.3,50000,286.4,ALTO
SOGAMOSO,2021,403,0,0,0,161.20000000000002,2.6,50000,322.4,ALTO
SOGAMOSO,2022,403,0,0,0,161.20000000000002,2.6,50000,322.4,ALTO
SOGAMOSO,2023,548,0,0,0,219.20000000000002,3.5,50000,438.4,ALTO
SOGAMOSO,2024,612,0,0,0,244.8,3.9,50000,489.6,ALTO
SOGAMOSO,2025,455,0,0,0,182.0,2.9,50000,364.0,ALTO
SOLANO,2021,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
SOLANO,2022,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
SOLANO,2023,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
SOLANO,2024,4,0,0,0,1.6,0.0,50000,3.2,BAJO
SOLANO,2025,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
SOLEDAD,2020,152,0,0,0,60.800000000000004,1.0,50000,121.6,ALTO
SOLEDAD,2021,324,0,0,0,129.6,2.1,50000,259.2,ALTO
SOLEDAD,2022,559,0,0,0,223.60000000000002,3.6,50000,447.2,ALTO
SOLEDAD,2023,603,0,0,0,241.20000000000002,3.9,50000,482.4,ALTO
SOLEDAD,2024,544,0,0,0,217.60000000000002,3.5,50000,435.2,ALTO
SOLEDAD,2025,471,0,0,0,188.4,3.0,50000,376.8,ALTO
SOLITA,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SOLITA,2021,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
SOLITA,2022,4,0,0,0,1.6,0.0,50000,3.2,BAJO
SOLITA,2023,8,0,0,0,3.2,0.0,50000,6.4,BAJO
SOLITA,2024,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
SOLITA,2025,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SOMONDOCO,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SOMONDOCO,2023,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
SOMONDOCO,2024,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
SOMONDOCO,2025,5,0,0,0,2.0,0.0,50000,4.0,BAJO
SONSON,2020,31,0,0,0,12.4,0.2,50000,24.8,ALTO
SONSON,2021,44,0,0,0,17.6,0.3,50000,35.2,ALTO
SONSON,2022,30,0,0,0,12.0,0.2,50000,24.0,ALTO
SONSON,2023,25,0,0,0,10.0,0.2,50000,20.0,ALTO
SONSON,2024,29,0,0,0,11.600000000000001,0.2,50000,23.2,ALTO
SONSON,2025,39,0,0,0,15.600000000000001,0.2,50000,31.2,ALTO
SOPETRAN,2020,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
SOPETRAN,2021,5,0,0,0,2.0,0.0,50000,4.0,BAJO
SOPETRAN,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SOPETRAN,2023,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
SOPETRAN,2024,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
SOPETRAN,2025,24,0,0,0,9.600000000000001,0.1,50000,19.2,MEDIO
SOPLAVIENTO,2020,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
SOPLAVIENTO,2021,8,0,0,0,3.2,0.0,50000,6.4,BAJO
SOPLAVIENTO,2022,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
SOPLAVIENTO,2023,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SOPLAVIENTO,2024,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
SOPLAVIENTO,2025,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
SOPO,2020,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
SOPO,2021,27,0,0,0,10.8,0.2,50000,21.6,ALTO
SOPO,2022,21,0,0,0,8.4,0.1,50000,16.8,MEDIO
SOPO,2023,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
SOPO,2024,28,0,0,0,11.200000000000001,0.2,50000,22.4,ALTO
SOPO,2025,25,0,0,0,10.0,0.2,50000,20.0,ALTO
SORA,2020,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
SORA,2021,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
SORA,2022,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
SORA,2023,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SORA,2024,5,0,0,0,2.0,0.0,50000,4.0,BAJO
SORA,2025,4,0,0,0,1.6,0.0,50000,3.2,BAJO
SORACA,2020,25,0,0,0,10.0,0.2,50000,20.0,ALTO
SORACA,2021,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
SORACA,2022,29,0,0,0,11.600000000000001,0.2,50000,23.2,ALTO
SORACA,2023,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
SORACA,2024,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
SORACA,2025,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
SOTAQUIRA,2020,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
SOTAQUIRA,2021,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
SOTAQUIRA,2022,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
SOTAQUIRA,2023,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
SOTAQUIRA,2024,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
SOTAQUIRA,2025,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
SOTARA,2020,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SOTARA,2021,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
SOTARA,2022,5,0,0,0,2.0,0.0,50000,4.0,BAJO
SOTARA,2023,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
SOTARA,2024,4,0,0,0,1.6,0.0,50000,3.2,BAJO
SOTARA,2025,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
SUAITA,2020,20,0,0,0,8.0,0.1,50000,16.0,MEDIO
SUAITA,2021,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
SUAITA,2022,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
SUAITA,2023,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
SUAITA,2024,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
SUAITA,2025,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
SUAN,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SUAN,2022,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SUAN,2023,5,0,0,0,2.0,0.0,50000,4.0,BAJO
SUAN,2024,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
SUAN,2025,4,0,0,0,1.6,0.0,50000,3.2,BAJO
SUAREZ,2020,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
SUAREZ,2021,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
SUAREZ,2022,26,0,0,0,10.4,0.2,50000,20.8,ALTO
SUAREZ,2023,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
SUAREZ,2024,33,0,0,0,13.200000000000001,0.2,50000,26.4,ALTO
SUAREZ,2025,22,0,0,0,8.8,0.1,50000,17.6,MEDIO
SUAZA,2020,5,0,0,0,2.0,0.0,50000,4.0,BAJO
SUAZA,2021,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
SUAZA,2022,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SUAZA,2023,31,0,0,0,12.4,0.2,50000,24.8,ALTO
SUAZA,2024,33,0,0,0,13.200000000000001,0.2,50000,26.4,ALTO
SUAZA,2025,31,0,0,0,12.4,0.2,50000,24.8,ALTO
SUBACHOQUE,2020,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
SUBACHOQUE,2021,25,0,0,0,10.0,0.2,50000,20.0,ALTO
SUBACHOQUE,2022,31,0,0,0,12.4,0.2,50000,24.8,ALTO
SUBACHOQUE,2023,32,0,0,0,12.8,0.2,50000,25.6,ALTO
SUBACHOQUE,2024,39,0,0,0,15.600000000000001,0.2,50000,31.2,ALTO
SUBACHOQUE,2025,46,0,0,0,18.400000000000002,0.3,50000,36.8,ALTO
SUCRE,2020,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
SUCRE,2021,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
SUCRE,2022,5,0,0,0,2.0,0.0,50000,4.0,BAJO
SUCRE,2023,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
SUCRE,2024,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
SUCRE,2025,19,0,0,0,7.6000000000000005,0.1,50000,15.2,MEDIO
SUESCA,2020,24,0,0,0,9.600000000000001,0.1,50000,19.2,MEDIO
SUESCA,2021,34,0,0,0,13.600000000000001,0.2,50000,27.2,ALTO
SUESCA,2022,26,0,0,0,10.4,0.2,50000,20.8,ALTO
SUESCA,2023,27,0,0,0,10.8,0.2,50000,21.6,ALTO
SUESCA,2024,43,0,0,0,17.2,0.3,50000,34.4,ALTO
SUESCA,2025,25,0,0,0,10.0,0.2,50000,20.0,ALTO
SUPATA,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SUPATA,2021,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
SUPATA,2022,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
SUPATA,2023,5,0,0,0,2.0,0.0,50000,4.0,BAJO
SUPATA,2024,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
SUPATA,2025,4,0,0,0,1.6,0.0,50000,3.2,BAJO
SUPIA,2020,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
SUPIA,2021,27,0,0,0,10.8,0.2,50000,21.6,ALTO
SUPIA,2022,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
SUPIA,2023,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
SUPIA,2024,5,0,0,0,2.0,0.0,50000,4.0,BAJO
SUPIA,2025,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SURATA,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SURATA,2022,8,0,0,0,3.2,0.0,50000,6.4,BAJO
SURATA,2023,8,0,0,0,3.2,0.0,50000,6.4,BAJO
SURATA,2024,8,0,0,0,3.2,0.0,50000,6.4,BAJO
SURATA,2025,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SUSA,2020,25,0,0,0,10.0,0.2,50000,20.0,ALTO
SUSA,2021,20,0,0,0,8.0,0.1,50000,16.0,MEDIO
SUSA,2022,24,0,0,0,9.600000000000001,0.1,50000,19.2,MEDIO
SUSA,2023,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
SUSA,2024,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
SUSA,2025,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
SUSACON,2022,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SUSACON,2023,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SUSACON,2024,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SUSACON,2025,4,0,0,0,1.6,0.0,50000,3.2,BAJO
SUTAMARCHAN,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SUTAMARCHAN,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SUTAMARCHAN,2023,2,0,0,0,0.8,0.0,50000,1.6,BAJO
SUTAMARCHAN,2024,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
SUTAMARCHAN,2025,8,0,0,0,3.2,0.0,50000,6.4,BAJO
SUTATAUSA,2020,22,0,0,0,8.8,0.1,50000,17.6,MEDIO
SUTATAUSA,2021,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
SUTATAUSA,2022,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
SUTATAUSA,2023,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
SUTATAUSA,2024,8,0,0,0,3.2,0.0,50000,6.4,BAJO
SUTATAUSA,2025,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
SUTATENZA,2020,5,0,0,0,2.0,0.0,50000,4.0,BAJO
SUTATENZA,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SUTATENZA,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
SUTATENZA,2023,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
SUTATENZA,2024,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
SUTATENZA,2025,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
TABIO,2020,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
TABIO,2021,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
TABIO,2022,19,0,0,0,7.6000000000000005,0.1,50000,15.2,MEDIO
TABIO,2023,19,0,0,0,7.6000000000000005,0.1,50000,15.2,MEDIO
TABIO,2024,39,0,0,0,15.600000000000001,0.2,50000,31.2,ALTO
TABIO,2025,27,0,0,0,10.8,0.2,50000,21.6,ALTO
TADO,2020,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
TADO,2021,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
TADO,2022,8,0,0,0,3.2,0.0,50000,6.4,BAJO
TADO,2023,20,0,0,0,8.0,0.1,50000,16.0,MEDIO
TADO,2024,2,0,0,0,0.8,0.0,50000,1.6,BAJO
TADO,2025,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
TALAIGUA NUEVO,2020,2,0,0,0,0.8,0.0,50000,1.6,BAJO
TALAIGUA NUEVO,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
TALAIGUA NUEVO,2022,5,0,0,0,2.0,0.0,50000,4.0,BAJO
TALAIGUA NUEVO,2023,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
TALAIGUA NUEVO,2024,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
TALAIGUA NUEVO,2025,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
TAMALAMEQUE,2020,8,0,0,0,3.2,0.0,50000,6.4,BAJO
TAMALAMEQUE,2021,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
TAMALAMEQUE,2022,4,0,0,0,1.6,0.0,50000,3.2,BAJO
TAMALAMEQUE,2023,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
TAMALAMEQUE,2024,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
TAMALAMEQUE,2025,22,0,0,0,8.8,0.1,50000,17.6,MEDIO
TAMARA,2020,5,0,0,0,2.0,0.0,50000,4.0,BAJO
TAMARA,2021,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
TAMARA,2022,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
TAMARA,2023,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
TAMARA,2024,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
TAMARA,2025,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
TAME,2020,106,0,0,0,42.400000000000006,0.7,50000,84.8,ALTO
TAME,2021,138,0,0,0,55.2,0.9,50000,110.4,ALTO
TAME,2022,77,0,0,0,30.8,0.5,50000,61.6,ALTO
TAME,2023,66,0,0,0,26.400000000000002,0.4,50000,52.8,ALTO
TAME,2024,67,0,0,0,26.8,0.4,50000,53.6,ALTO
TAME,2025,75,0,0,0,30.0,0.5,50000,60.0,ALTO
TAMESIS,2020,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
TAMESIS,2021,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
TAMESIS,2022,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
TAMESIS,2023,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
TAMESIS,2024,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
TAMESIS,2025,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
TAMINANGO,2020,5,0,0,0,2.0,0.0,50000,4.0,BAJO
TAMINANGO,2021,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
TAMINANGO,2022,8,0,0,0,3.2,0.0,50000,6.4,BAJO
TAMINANGO,2023,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
TAMINANGO,2024,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
TAMINANGO,2025,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
TANGUA,2020,19,0,0,0,7.6000000000000005,0.1,50000,15.2,MEDIO
TANGUA,2021,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
TANGUA,2022,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
TANGUA,2023,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
TANGUA,2024,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
TANGUA,2025,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
TARAIRA,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
TARAIRA,2021,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
TARAIRA,2022,2,0,0,0,0.8,0.0,50000,1.6,BAJO
TARAIRA,2023,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
TARAIRA,2024,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
TARAIRA,2025,2,0,0,0,0.8,0.0,50000,1.6,BAJO
TARAZA,2020,8,0,0,0,3.2,0.0,50000,6.4,BAJO
TARAZA,2021,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
TARAZA,2022,19,0,0,0,7.6000000000000005,0.1,50000,15.2,MEDIO
